evaluations raw_y
1 0.0000000000
2 117.0000000000
3 189.0000000000
4 267.0000000000
5 349.0000000000
8 411.0000000000
11 460.0000000000
14 461.0000000000
32 474.0000000000
35 481.0000000000
37 511.0000000000
45 521.0000000000
83 530.0000000000
111 531.0000000000
192 532.0000000000
219 538.0000000000
300 545.0000000000
548 549.0000000000
1111 551.0000000000
1339 552.0000000000
1827 555.0000000000
1881 556.0000000000
2877 558.0000000000
3107 560.0000000000
3341 562.0000000000
10000 245.0000000000
